Date,Open,High,Low,Close,Volume
2022-07-28,1643.0645403329065,1656.5724225352112,1571.3111318822023,1591.6403021766964,6745726000
2022-07-29,1588.1002816901407,1617.0902535211267,1574.0669807938539,1592.467052496799,13189778000
2022-08-01,1581.0617413572345,1603.6686683738797,1576.3595774647888,1596.5913828425096,8053382000
2022-08-02,1597.5216696542893,1641.5218181818182,1579.092942381562,1624.7369679897565,3736722000
2022-08-03,1627.3603866837389,1643.477623559539,1589.2056875800256,1598.7395569782332,8761786000
2022-08-04,1601.580353393086,1625.1396466069143,1546.8712932138285,1571.093551856594,7675160000
2022-08-05,1586.5625352112677,1608.5018028169015,1570.8573239436619,1592.1241971830987,13155724000
2022-08-08,1594.3405889884764,1637.7560819462228,1586.7157490396926,1626.2323943661972,8855234000
2022-08-09,1628.5444788732395,1638.394604353393,1578.785024327785,1598.1012548015365,4248837000
2022-08-10,1583.3644353393086,1663.9872266325224,1567.7389705505764,1633.321772087068,12603340000
2022-08-11,1637.3574391805378,1650.464742637644,1622.4557976952624,1643.8631139564661,8881445000
2022-08-12,1667.8093725992317,1687.0717746478874,1653.3241997439181,1678.86990524968,11559932000
2022-08-15,1709.1393597951344,1738.3417285531368,1660.2193982074264,1686.4487836107553,3686922000
2022-08-16,1704.9150115236876,1711.2333111395646,1623.40990524968,1637.0148629961589,12296630000
2022-08-17,1614.6755646606914,1668.3619743918052,1585.9584635083224,1643.287229193342,11576695000
2022-08-18,1628.1485121638925,1682.3188732394367,1619.1025505761845,1676.2243482714468,4301413000
2022-08-19,1677.3858437900128,1689.399195902689,1653.5507400768245,1665.7365326504482,3267922000
2022-08-22,1658.845633802817,1679.7532394366197,1652.6298591549296,1666.7278873239438,8036756000
2022-08-23,1688.1321690140844,1691.4929603072983,1666.0620153649168,1672.3623021766964,21252582000
2022-08-24,1699.837551856594,1709.601341869398,1609.034304737516,1620.3105249679897,10468805000
2022-08-25,1656.8164148527528,1682.865362355954,1631.3990729833547,1664.022460947503,2617448000
2022-08-26,1648.8245224071702,1671.4605685019205,1634.2632112676056,1654.99538028169,6935059000
2022-08-29,1641.6401024327783,1704.7286043533932,1630.2390268886045,1674.7433930857876,6671963000
2022-08-30,1708.6898745198464,1716.7411626120356,1672.6790064020486,1682.3749756722152,4603472000
2022-08-31,1650.48309603073,1729.033828425096,1642.6920717029452,1716.7784993597952,18869742000
2022-09-01,1699.5269961587708,1742.2180179257361,1682.6207016645326,1733.9321177976951,10015960000
2022-09-02,1722.4990345710628,1751.8884225352112,1706.9539974391805,1738.0440717029448,10274591000
2022-09-05,1686.7241485275288,1746.0602816901408,1681.2318309859154,1729.0866325224072,10234519000
2022-09-06,1707.9774929577466,1765.3496619718312,1696.1554647887326,1753.5753802816903,19257686000
2022-09-07,1754.9571933418695,1770.317889884763,1711.2617874519847,1725.5055160051218,6210674000
2022-09-08,1729.2802791293211,1765.5195083226631,1713.5992010243278,1746.7938386683738,13440304000
2022-09-09,1759.5784532650448,1777.3067708066583,1716.116404609475,1734.5221766965428,8366582000
2022-09-12,1715.3124199743918,1774.9601152368757,1697.5888604353393,1766.9568501920614,6139690000
2022-09-13,1779.2995441741357,1790.8768450704226,1772.48095262484,1778.593843790013,8074674000
2022-09-14,1784.3800332906528,1819.3409577464788,1770.2316798975671,1799.2529654289372,3933574000
2022-09-15,1795.98652496799,1815.1064532650448,1783.9102791293215,1809.0921587708067,8406428000
2022-09-16,1811.3027580025607,1826.6155544174137,1776.0652215108835,1784.126594110115,15411312000
2022-09-19,1802.213777208707,1807.6342125480155,1766.0235595390525,1776.6358002560821,9013734000
2022-09-20,1814.605336747759,1823.1957029449425,1793.3675134443022,1797.4817464788734,6183589000
2022-09-21,1798.6550985915494,1816.3453521126762,1790.5716619718312,1808.8998309859157,8861528000
2022-09-22,1823.785790012804,1852.2463021766966,1808.527528809219,1838.8822355953907,5308244000
2022-09-23,1833.0775825864275,1862.634294494238,1823.9327016645327,1854.3458540332906,11071546000
2022-09-26,1847.3586683738797,1856.9672471190781,1836.82728553137,1844.1145838668374,5163903000
2022-09-27,1856.3247272727272,1865.892676056338,1822.8844609475032,1837.312471190781,5076433000
2022-09-28,1856.5570499359794,1873.9858053777211,1836.5039974391807,1847.2103687580027,20802876000
2022-09-29,1848.8136440460949,1860.9905249679898,1796.560471190781,1812.5586683738795,6640371000
2022-09-30,1788.7685224071704,1861.8956542893727,1775.8346658130604,1850.9669731113956,7824502000
2022-10-03,1836.5972599231754,1880.936747759283,1818.033008962868,1866.9803072983354,14336079000
2022-10-04,1841.9720332906531,1933.7329782330348,1821.057262483995,1897.4313188220233,7344623000
2022-10-05,1906.5387042253521,1932.167108834827,1849.7080256081947,1875.2129884763124,10994406000
2022-10-06,1906.4327323943662,1931.7789295774649,1890.40861971831,1906.0150422535212,5463971000
2022-10-07,1918.0376901408451,1961.7789295774646,1902.7201895006403,1955.5532291933418,3263001000
2022-10-10,1949.4751728553138,1959.1907170294492,1930.025108834827,1936.8753265044813,7477549000
2022-10-11,1941.1236466069142,1977.5376184379002,1923.8604455825864,1958.8611113956465,15528393000
2022-10-12,1932.1789346991036,1990.8010755441742,1899.3308117797696,1965.8046402048656,23068611000
2022-10-13,1983.086980793854,2002.7772599231755,1919.2855467349552,1942.341280409731,13264156000
2022-10-14,1954.8767298335467,1971.4340845070421,1943.1624250960308,1959.0563482714467,14971715000
2022-10-17,1979.5142125480156,1995.697567221511,1968.6937259923177,1982.4609475032014,29466390000
2022-10-18,1986.6234929577467,1998.246215108835,1963.0559846350834,1977.1415492957747,7922700000
2022-10-19,1947.1556209987198,2028.2843431498081,1927.6665454545455,2007.4126606914215,4584229000
2022-10-20,2006.6426069142126,2032.1287119078106,1949.8195749039692,1979.6701280409734,15834254000
2022-10-21,1961.3313802816901,1970.5690140845072,1946.537915492958,1955.974309859155,9747906000
2022-10-24,1954.5272599231755,1997.097823303457,1921.816338028169,1965.787311139565,6496444000
2022-10-25,1955.5402202304736,1988.3652650448144,1943.4223866837385,1973.2770960307296,12979420000
2022-10-26,1954.1218693982078,1982.0203329065303,1934.2146606914214,1965.2528834827147,6014114000
2022-10-27,1973.9767272727274,2021.1738181818184,1947.2203636363636,1989.1701818181816,11759031000
2022-10-28,1975.842868117798,2023.5942944942383,1966.768962868118,2007.2801690140845,15049990000
2022-10-31,2021.3829449423813,2039.7337259923174,2003.013265044814,2032.5521638924456,4874736000
2022-11-01,2029.6018335467352,2045.2269449423818,2018.2655979513445,2036.1768501920617,8653042000
2022-11-02,2055.9868066581307,2069.2466069142124,2045.0691933418695,2056.0812496798976,6209666000
2022-11-03,2018.1061229193342,2066.5611395646606,1998.9393879641489,2051.9925326504485,11417061000
2022-11-04,2043.3277285531371,2113.1115902688857,2039.5520563380283,2105.862299615877,7245328000
2022-11-07,2132.5533802816904,2143.1412676056343,2082.9639436619723,2091.9853521126765,6354973000
2022-11-08,2092.2950166453265,2174.2203841229193,2078.0967580025613,2148.795595390525,6100179000
2022-11-09,2154.512558258643,2166.188752880922,2148.3160640204865,2154.9747016645324,7771015000
2022-11-10,2175.9535672215106,2196.9423815621,2093.997244558259,2125.056163892446,7657502000
2022-11-11,2131.181170294494,2177.5872215108834,2124.2056517285528,2165.530886043534,7676323000
2022-11-14,2130.8189500640206,2186.1744430217673,2102.311907810499,2174.0177208706787,12432883000
2022-11-15,2188.7741792573624,2208.153700384123,2182.047403329065,2201.9262509603072,10384170000
2022-11-16,2273.1829551856595,2294.4786222791295,2211.0195749039694,2240.4341562099876,17120475000
2022-11-17,2222.480494238156,2261.8493469910372,2217.800676056338,2254.495346991037,12955558000
2022-11-18,2235.817567221511,2251.453510883483,2214.0345608194625,2241.6916363636365,4375895000
2022-11-21,2247.6695262483995,2299.684186939821,2229.3933418693982,2274.650896286812,16001463000
2022-11-22,2284.4659154929577,2317.583661971831,2247.2931267605636,2278.839661971831,8649314000
2022-11-23,2300.9440307298337,2323.33004865557,2281.9629449423815,2303.9068860435336,7372947000
2022-11-24,2309.8431549295774,2322.8573623559537,2221.7621715749037,2240.4183764404606,16158060000
2022-11-25,2229.401590268886,2276.377229193342,2221.4109372599237,2258.7507887323945,25365703000
2022-11-28,2249.6301152368756,2273.5767477592826,2229.1232266325223,2242.966786171575,38331280000
2022-11-29,2279.036227912932,2315.2376542893726,2260.7241126760564,2300.08247631242,5921151000
2022-11-30,2362.8683021766965,2376.7888553137004,2303.4852138284255,2324.694801536492,12490395000
2022-12-01,2385.0524839948785,2399.0068040973115,2320.8964174135726,2336.587984635083,17378826000
2022-12-02,2319.099395646607,2382.3742740076827,2307.890166453265,2357.0737106274005,4985380000
2022-12-05,2330.7992189500637,2352.479500640205,2299.6302944942377,2325.177362355954,27801875000
2022-12-06,2346.8834827144688,2400.2718565941104,2340.6814238156207,2386.5072266325224,5020287000
2022-12-07,2369.1871267605634,2493.7478873239434,2345.4456338028167,2463.224450704225,9816511000
2022-12-08,2513.641813060179,2532.8004967989755,2464.4650448143407,2480.8760563380283,16938442000
2022-12-09,2472.435959026888,2554.3279820742637,2453.6293879641485,2545.993464788732,10498309000
2022-12-12,2558.5508834827147,2578.6176184379,2504.977106274008,2524.2659154929574,5391999000
2022-12-13,2558.9668604353396,2575.355057618438,2480.6895595390524,2493.1985608194623,9313484000
2022-12-14,2475.1123994878362,2517.116169014085,2433.886130601793,2497.1072368758,13294455000
2022-12-15,2463.591195902689,2542.883946222791,2438.437029449424,2517.608035851473,4737170000
2022-12-16,2521.0858489116517,2540.241229193342,2479.395277848912,2502.6513700384126,5046344000
2022-12-19,2489.8927016645325,2556.8526760563377,2473.737695262484,2528.1368245838667,9615427000
2022-12-20,2562.72190524968,2597.783462227913,2511.6688348271446,2543.661218950064,14247329000
2022-12-21,2519.4661485275287,2541.8986555697825,2482.1316466069143,2500.195521126761,10939557000
2022-12-22,2476.4955492957747,2534.89014084507,2460.0638873239436,2525.837295774648,10994774000
2022-12-23,2543.1435518565945,2587.8157106274007,2529.904586427657,2567.7515723431497,8320745000
2022-12-26,2606.6327784891164,2619.42880921895,2568.599871959027,2577.4982074263767,15866951000
2022-12-27,2568.811900128041,2647.0247810499363,2556.290363636364,2634.8489884763126,3809389000
2022-12-28,2660.1253367477593,2688.0201587708066,2559.2144635083228,2574.6845992317544,14184376000
2022-12-29,2573.8200512163894,2610.897106274008,2562.257987195903,2599.4751318822023,10447052000
2022-12-30,2651.9258028169015,2665.1279641485276,2530.6787964148525,2541.3320256081947,25584632000
2023-01-02,2532.122227912932,2546.459539052497,2461.173072983355,2487.1781177976954,5878157000
2023-01-03,2441.47066837388,2502.4995032010243,2427.5758770806656,2458.1556158770804,19484817000
2023-01-04,2436.080163892446,2446.827247119078,2402.7007682458384,2413.895646606914,4545882000
2023-01-05,2353.767241997439,2405.7345249679897,2339.991994878361,2389.898120358515,9482548000
2023-01-06,2386.3048732394363,2393.8386197183095,2374.9762816901407,2382.668535211267,17639334000
2023-01-09,2383.4682714468627,2449.3051984635085,2358.3191805377724,2428.127016645327,22946524000
2023-01-10,2431.1129270166452,2448.567080665813,2403.007359795134,2414.599974391805,14795851000
2023-01-11,2389.844588988476,2401.4712829705504,2321.3234878361077,2335.3910422535214,11080099000
2023-01-12,2354.736299615877,2411.3635979513447,2333.7059641485275,2397.3464788732394,21702923000
2023-01-13,2424.3041638924456,2454.7515902688865,2325.6153956466073,2356.574934699104,6824929000
2023-01-16,2320.023623559539,2383.4150448143405,2306.749590268886,2357.304481434059,4843061000
2023-01-17,2390.073889884763,2416.9217516005124,2357.4190729833545,2384.797377720871,4389360000
2023-01-18,2351.7557976952626,2412.7399590268888,2318.188924455826,2399.1755185659413,12541021000
2023-01-19,2386.451871959027,2485.3017976952624,2344.7559539052495,2462.90523943662,5707360000
2023-01-20,2452.5196645326505,2509.406880921895,2434.2763303457104,2493.0883021766963,7228380000
2023-01-23,2498.5647887323944,2510.7422535211267,2436.097183098592,2445.290704225352,5257784000
2023-01-24,2399.1453751600516,2613.8929603072984,2380.428842509603,2574.387508322663,7902036000
2023-01-25,2557.0664276568505,2596.2636927016642,2537.379533930858,2588.097208706786,10880713000
2023-01-26,2560.3090524967993,2608.4956747759284,2528.8224199743922,2580.529229193342,11927791000
2023-01-27,2581.3684353393082,2663.387533930858,2551.441167733675,2642.801510883483,4677611000
2023-01-30,2628.733034571063,2672.7157490396926,2616.4145326504486,2660.118758002561,12561360000
2023-01-31,2661.6957541613315,2716.375928297055,2638.086391805378,2687.393208706786,6151797000
2023-02-01,2689.2216184379004,2877.246504481434,2652.1844455825867,2855.480670934699,3316981000
2023-02-02,2858.977700384123,2884.5960460947504,2823.453346991037,2834.759923175416,11769846000
2023-02-03,2840.3661818181818,2857.261090909091,2803.405090909091,2811.1570909090906,8514179000
2023-02-06,2755.6960307298336,2828.8191037131887,2744.44204865557,2819.0761587708066,6923612000
2023-02-07,2795.749323943662,2927.7014929577467,2780.3929014084506,2896.506732394366,20167953000
2023-02-08,2882.4480921895006,2894.307349551857,2763.4293265044817,2781.7277900128042,14409044000
2023-02-09,2771.677923175416,2793.1946734955186,2620.773533930858,2638.335203585147,3275214000
2023-02-10,2628.8088501920615,2644.3655211267605,2556.877766965429,2598.7233597951345,10168647000
2023-02-13,2604.021971830986,2619.5835979513445,2468.373841229193,2487.5643533930856,4999286000
2023-02-14,2482.6745505761846,2495.8071139564663,2428.0064379001283,2462.0455979513445,8370807000
2023-02-15,2479.591259923175,2540.8781024327786,2463.5016133162612,2498.3733085787453,16942501000
2023-02-16,2520.6672676056337,2531.461644046095,2429.9279078104996,2440.750033290653,6898967000
2023-02-17,2459.715180537772,2470.728499359795,2334.518435339309,2349.0549065300897,10365451000
2023-02-20,2345.4923431498078,2370.323226632522,2331.5792829705506,2357.6766709346994,18376031000
2023-02-21,2321.1923508322666,2429.6102227912934,2312.0797413572345,2417.8266760563383,8355284000
2023-02-22,2429.6484507042255,2442.62061971831,2290.927549295775,2307.697126760563,11216465000
2023-02-23,2331.378215108835,2397.458824583867,2301.6539487836108,2365.0466274007686,7329372000
2023-02-24,2382.5271395646605,2459.430514724712,2356.938852752881,2423.232,16715078000
2023-02-27,2425.255672215109,2502.1654161331626,2409.358591549296,2491.788924455826,9207208000
2023-02-28,2495.038586427657,2596.8919641485277,2475.8234058898847,2580.473229193342,10754223000
2023-03-01,2553.4520973111394,2783.149113956466,2538.8186581306018,2743.852886043534,4106988000
2023-03-02,2724.2281126760563,2741.2741971830987,2708.528742637644,2716.3507554417415,16894859000
2023-03-03,2745.4005556978236,2763.133521126761,2717.118181818182,2725.518978233035,7916352000
2023-03-06,2723.0750320102434,2739.3280409731115,2661.667605633803,2693.4637644046093,4236172000
2023-03-07,2680.26423815621,2725.2310012804096,2651.4814545454547,2694.5127759282973,8497747000
2023-03-08,2741.0863149807938,2831.326550576184,2703.2266939820747,2814.972005121639,12304404000
2023-03-09,2845.4434647887324,2865.1095211267607,2681.796084507042,2704.7413521126764,20051877000
2023-03-10,2719.699462227913,2728.7700384122923,2623.03566709347,2637.7143457106276,18533801000
2023-03-13,2631.9634827144687,2776.2606145966706,2598.084865556978,2745.2911395646606,3297914000
2023-03-14,2745.0336952624843,2858.55071446863,2719.6133930857873,2827.7279078105,4626109000
2023-03-15,2801.2058514724713,2843.650176696543,2750.8302432778487,2797.231008962868,13921032000
2023-03-16,2785.91104737516,2878.594765685019,2773.9438463508322,2867.4646248399486,7544467000
2023-03-17,2839.437265044814,2913.5010653008967,2796.841843790013,2895.5598591549297,10980141000
2023-03-20,2853.622509603073,3035.3840717029448,2825.6012035851472,3022.789193341869,22815384000
2023-03-21,3018.371976952625,3063.370040973112,2980.5794852752883,3027.2135083226635,7145228000
2023-03-22,3059.30061971831,3150.484517285531,3029.4021510883485,3116.846443021767,3106034000
2023-03-23,3162.6133495518566,3383.4182304737515,3147.4661971830988,3357.6891984635085,16496209000
2023-03-24,3384.568732394366,3429.253690140845,3358.084676056338,3411.759887323944,15050608000
2023-03-27,3391.14376440461,3429.775467349552,3371.4790524967993,3410.7533930857876,13765786000
2023-03-28,3423.357869398207,3523.8842509603073,3390.344686299616,3477.9209423815623,19367039000
2023-03-29,3469.6927861715753,3495.026110115237,3422.659603072984,3433.569172855314,7872019000
2023-03-30,3392.277833546735,3704.769495518566,3345.404542893726,3670.829930857875,3641486000
2023-03-31,3687.3479052496796,3701.2042202304738,3671.419103713188,3681.955772087068,14705853000
2023-04-03,3692.9923175416134,3716.9934443021766,3599.224737516005,3643.5323943661974,7893501000
2023-04-04,3595.442320102433,3645.933257362356,3499.290491677337,3545.0338693982076,15462378000
2023-04-05,3589.4441024327784,3697.5354366197184,3547.3235749039695,3653.0326299615876,24081020000
2023-04-06,3636.045690140845,3755.575198463508,3616.4065403329064,3738.5100230473754,9556697000
2023-04-07,3692.0437183098593,3753.0326043533933,3651.585925736236,3674.424706786172,5127636000
2023-04-10,3647.7633802816904,3746.3528169014085,3620.298591549296,3728.4640845070426,8915852000
2023-04-11,3817.059457106274,3838.045838668374,3536.713249679898,3553.7275032010243,6975116000
2023-04-12,3539.484253521127,3588.408276568502,3503.644455825864,3565.771651728553,6760844000
2023-04-13,3620.7182381562106,3643.8241843790015,3577.470053777209,3605.7624891165174,6631209000
2023-04-14,3610.569057618438,3805.8538335467347,3588.3749039692702,3778.246025608195,4960750000
2023-04-17,3807.878104993598,3829.7277848911654,3657.9289628681177,3683.7280409731115,8781147000
2023-04-18,3737.2228271446866,3779.7492215108837,3508.432104993598,3538.0442944942383,6948815000
2023-04-19,3505.0825915492956,3517.9018079385405,3419.6790166453266,3438.948957746479,7885820000
2023-04-20,3375.368519846351,3405.9963072983355,3271.92095262484,3299.7718693982074,19251314000
2023-04-21,3288.418176696543,3457.184491677337,3249.5437541613314,3422.282437900128,15311148000
2023-04-24,3465.855569782331,3585.057119078105,3458.990320102433,3568.7247631242,5824995000
2023-04-25,3526.461633802817,3620.887098591549,3516.7781408450705,3594.0909295774645,14009040000
2023-04-26,3606.577177976953,3736.715638924456,3580.5367119078105,3711.7153316261206,8068646000
2023-04-27,3722.148614596671,3747.205756722151,3674.1140640204867,3717.0952266325226,10233383000
2023-04-28,3768.0851446863003,3798.1507451984644,3644.886399487836,3698.305959026889,7288910000
2023-05-01,3725.036312419975,3761.8761587708063,3613.2495774647887,3655.0396927016645,11211300000
2023-05-02,3668.303679897567,3681.4368911651727,3606.9211830985914,3615.096402048656,5498341000
2023-05-03,3660.5669807938543,3683.582366197183,3440.945900128041,3451.360225352113,5590785000
2023-05-04,3479.966583866837,3502.0190729833544,3413.663375160051,3470.493395646607,4914538000
2023-05-05,3479.388916773368,3487.1656747759284,3453.454248399488,3460.2930601792577,20418339000
2023-05-08,3493.5044174135724,3542.6644686299614,3480.586248399488,3524.784775928297,17020581000
2023-05-09,3500.7764609475034,3578.2545710627405,3471.161311139565,3526.924071702945,7513121000
2023-05-10,3470.521267605634,3544.492816901409,3448.175126760563,3504.5045070422534,4923835000
2023-05-11,3507.1201843790013,3534.371892445583,3402.215661971831,3415.668691421255,8215231000
2023-05-12,3416.6076081946226,3430.0113828425096,3406.068276568502,3416.4893930857875,9343714000
2023-05-15,3448.3545454545456,3501.863636363637,3431.9000000000005,3477.7363636363643,19737294000
2023-05-16,3484.890791293214,3521.3623329065304,3310.903451984635,3366.46052496799,12362232000
2023-05-17,3349.9025761843786,3387.099790012804,3324.8803175416133,3368.919129321383,7610615000
2023-05-18,3373.210624839949,3393.8749654289377,3358.068886043534,3384.055997439181,14621817000
2023-05-19,3340.677065300896,3362.180081946223,3264.880747759283,3315.9140896286813,11297526000
2023-05-22,3324.5019078104997,3349.530243277849,3243.7521638924454,3261.2365941101157,14502381000
2023-05-23,3253.2558668373877,3329.290775928297,3203.839528809219,3276.144389244558,9190451000
2023-05-24,3255.703982074264,3283.657843790013,3152.081439180538,3178.2116312419976,19459090000
2023-05-25,3185.8407887323947,3220.517014084507,3173.9585352112676,3202.6210704225355,4238989000
2023-05-26,3242.875910371319,3285.440453265045,3095.5775646606917,3127.9588988476316,5287040000
2023-05-29,3175.792471190781,3219.5597439180538,3157.743457106274,3206.7414084507045,8321962000
2023-05-30,3175.0131702944946,3402.089185659411,3162.687843790013,3385.5859359795136,6202907000
2023-05-31,3391.161674775928,3415.0896081946225,3296.917690140845,3309.909987195903,3569445000
2023-06-01,3243.8592368758004,3364.660693982074,3228.905108834827,3347.523679897567,8752002000
2023-06-02,3317.628230473752,3362.179113956466,3245.0881638924457,3284.9394724711906,7713740000
2023-06-05,3353.2077592829705,3372.2270550576186,3331.2282970550577,3360.7032266325223,4239902000
2023-06-06,3365.3996927016647,3401.662786171575,3220.2387195902693,3256.9090601792577,14413124000
2023-06-07,3280.3068117797693,3315.338248399488,3255.272724711908,3288.7661075544174,16102072000
2023-06-08,3299.620629961588,3327.587195902689,3200.2090755441745,3219.0856030729838,8441974000
2023-06-09,3238.0038591549296,3259.4520845070424,3146.83985915493,3200.379042253521,12206684000
2023-06-12,3227.161254801536,3261.6476824583865,3106.29152368758,3123.4127016645325,8614487000
2023-06-13,3146.973323943662,3197.346297055058,3112.5147400768246,3177.184455825864,10162122000
2023-06-14,3219.8940230473754,3257.550115236876,3069.956281690141,3115.9964558258644,10778311000
2023-06-15,3109.892734955186,3166.6860153649172,3073.89114212548,3150.338076824584,9131725000
2023-06-16,3221.924261203585,3260.606422535211,3105.0651267605635,3124.2436773367476,15222859000
2023-06-19,3199.7882842509607,3233.1516645326506,3074.9554417413574,3113.9696542893726,6872680000
2023-06-20,3070.599723431498,3146.3228578745197,3052.533019206146,3120.874253521127,4008524000
2023-06-21,3119.8352778489116,3128.820957746479,3051.251805377721,3069.322404609475,10697165000
2023-06-22,3136.4559948783613,3157.696225352113,3052.595416133163,3080.2212445582586,8901105000
2023-06-23,3114.2140460947503,3186.761974391806,3097.6775185659417,3172.3894417413576,3214937000
2023-06-26,3144.8698591549296,3163.6552112676054,3103.107605633803,3120.3245070422536,7171287000
2023-06-27,3137.2087759282967,3226.4679180537773,3111.967498079385,3189.0971293213825,13438411000
2023-06-28,3171.4882612035854,3325.955938540333,3153.80366709347,3277.929157490397,9442595000
2023-06-29,3318.0936107554417,3357.172389244558,3184.0333162612037,3222.7428322663254,9104834000
2023-06-30,3202.396209987196,3230.2270832266327,3091.5229090909093,3130.8967067861718,10132035000
2023-07-03,3082.8035211267606,3167.0555057618435,3063.3517541613314,3145.6594622279126,7256991000
2023-07-04,3174.7482714468633,3197.254069142126,3093.6338130601794,3111.217311139565,18710258000
2023-07-05,3117.600829705506,3239.5797464788734,3066.8534980793856,3213.6438207426377,6708321000
2023-07-06,3175.2796927016648,3249.8456133162617,3156.276220230474,3212.0635083226634,3590569000
2023-07-07,3227.8632496798978,3247.1849884763124,3128.458343149808,3163.2176927016644,6215587000
2023-07-10,3159.188758002561,3182.576773367478,3068.198412291934,3097.240179257363,6110140000
2023-07-11,3084.5862253521127,3166.699521126761,3062.049549295775,3152.5197464788735,10262982000
2023-07-12,3157.6312010243278,3210.9474110115234,3069.863825864277,3119.2004097311137,15625835000
2023-07-13,3101.8674084507043,3131.971029449424,3080.942158770807,3118.841108834827,5737617000
2023-07-14,3079.058084507042,3202.2933111395646,3053.4701203585146,3165.051600512164,10827349000
2023-07-17,3215.283252240717,3250.8897439180537,3122.474801536492,3137.221830985916,5472693000
2023-07-18,3131.7504737516006,3157.261029449424,3092.887928297055,3132.127344430218,13197467000
2023-07-19,3157.4454212548017,3177.0191626120363,3118.593966709347,3128.560248399488,7865300000
2023-07-20,3117.1835595390526,3182.8651165172855,3091.3557490396925,3158.9205838668377,28152779000
2023-07-21,3156.2523610755443,3204.2084404609477,3139.7201101152373,3184.3679462227915,8431117000
2023-07-24,3164.107554417413,3182.526248399488,3152.8501920614594,3170.578745198464,8444721000
2023-07-25,3103.733964148528,3187.692043533931,3097.166058898848,3170.452412291934,7914450000
2023-07-26,3176.3541971830987,3204.7592112676057,3097.8485070422535,3150.1438309859154,6123869000
2023-07-27,3142.2850960307296,3157.714880921895,3062.6466299615877,3080.2704353393087,4001403000
2023-07-28,3104.3853316261207,3129.193055057619,3061.645500640205,3089.291206145967,14073397000
2023-07-31,3132.8267093469913,3179.841395646607,3116.9224455825865,3168.6896158770805,7671652000
2023-08-01,3123.850740076825,3144.975795134443,3097.437710627401,3127.0271037131884,5900194000
2023-08-02,3138.8697311139563,3154.8990678617156,3075.6110985915493,3091.5241510883484,8485382000
2023-08-03,3081.419492957747,3102.4340896286817,3033.631405889885,3053.152624839949,10916918000
2023-08-04,3024.7704686299617,3119.9259206145966,2996.9676261203585,3080.411912932138,9947871000
2023-08-07,3094.81224071703,3101.613495518566,3088.493597951345,3096.188578745199,2424856000
2023-08-08,3037.949585147247,3129.351556978233,2999.8967016645324,3087.519295774648,16454042000
2023-08-09,3063.1249782330347,3074.379472471191,3033.0326043533933,3049.342688860436,7365060000
2023-08-10,3068.524281690141,3121.7177746478874,3014.6789295774647,3050.9598028169016,7244277000
2023-08-11,3022.4468066581308,3058.5387349551856,2956.824307298335,2990.1934955185657,5368535000
2023-08-14,2972.709462227913,3017.4923815621,2950.808847631242,2994.0924583866836,7575911000
2023-08-15,3025.441362355954,3043.2316209987193,2985.747851472471,3024.0763124199743,13505477000
2023-08-16,3017.0450627400774,3045.1142074263767,2956.5362996158774,2977.5502509603075,5933352000
2023-08-17,2985.4338079385407,3020.111139564661,2893.0827861715748,2922.90047631242,10923123000
2023-08-18,2869.1462791293216,3000.6933137003844,2845.487959026889,2975.671119078105,7297097000
2023-08-21,2991.3206658130603,3012.886862996159,2940.1410499359795,2953.677848911652,13811990000
2023-08-22,2930.084181818182,3006.408363636364,2912.2036363636366,2990.6570909090915,9029384000
2023-08-23,3016.125162612036,3038.9436927016645,2956.5761024327785,2984.1863457106274,5583967000
2023-08-24,2988.020719590269,3006.674535211268,2955.5212317541614,2977.5852676056343,12056929000
2023-08-25,2992.528901408451,3030.083943661972,2944.2921690140847,2990.686309859155,6288561000
2023-08-28,3024.0419974391802,3078.3872599231754,2906.6839948783613,2960.7177976952626,14613566000
2023-08-29,2948.096005121639,3009.364732394366,2923.613423815621,2963.9047067861716,10188083000
2023-08-30,2912.134957746479,2971.3582791293215,2876.9069090909093,2950.82266581306,5248048000
2023-08-31,3011.2776030729838,3060.5346581306017,2880.9775774647887,2908.798033290653,10305025000
2023-09-01,2929.1951216389243,2950.412220230474,2880.2011344430216,2918.555462227913,9139109000
2023-09-04,2915.5375416133165,2932.234417413573,2888.9416133162613,2909.965992317542,8476997000
2023-09-05,2938.682732394366,2971.924724711908,2871.8611754161334,2904.730061459667,3226413000
2023-09-06,2907.1076158770807,2921.219400768246,2845.2963994878364,2868.253582586428,11735791000
2023-09-07,2893.1648886043536,2940.237959026889,2879.8917387964148,2914.597252240717,9364750000
2023-09-08,2912.6382330345714,2977.1741766965433,2875.981177976953,2939.886939820743,6936858000
2023-09-11,2927.5123943661974,2995.8097183098594,2911.9664788732393,2967.6105633802817,13383842000
2023-09-12,2940.1864276568504,2980.3085070422535,2914.0179257362356,2957.4310268886043,16905567000
2023-09-13,2964.2836594110117,3004.509441741357,2870.1751933418695,2905.337280409731,5980847000
2023-09-14,2952.73581049936,3001.948517285531,2907.4594110115236,2961.361997439181,16673133000
2023-09-15,2998.2629705505765,3007.6577464788734,2951.696788732395,2958.530158770807,19327581000
2023-09-18,2974.988629961588,2993.9322407170293,2928.391600512164,2935.5596927016645,7460323000
2023-09-19,2926.5265889884763,2974.3325377720876,2913.416934699104,2946.8908425096033,10918614000
2023-09-20,2914.9567426376443,3002.978560819462,2878.7207989756726,2980.034443021767,7878992000
2023-09-21,2940.6366299615875,2996.5152061459667,2921.1605736235592,2978.128038412292,11169347000
